,id,word,confidence,positivity,negativity,sense
1702,01749915-a,پاک,0.29,0.125,0.5,1
1703,01751940-a,پاک,0.7,0.125,0.625,1
1705,01791911-a,پاک,0.16,0.25,0.5,1
1706,01792821-a,پاک,0.14,0.5,0.0,1
1708,01812630-a,پاک,0.11,0.75,0.0,1
1710,01880071-a,پاک,0.7,0.75,0.0,1
1711,01904845-a,پاک,0.37,0.5,0.0,1
1712,01905140-a,پاک,0.86,0.5,0.25,1
1714,01906320-a,پاک,0.42,0.5,0.25,1
1718,01907103-a,پاک,0.66,0.0,0.875,0
1719,01907481-a,پاک,0.27,0.0,0.75,0
1721,01907878-a,پاک,0.38,0.125,0.5,1
1722,01914108-a,پاک,0.44,0.5,0.0,1
1723,02054075-a,پاک,0.1,0.5,0.0,1
1726,02116473-a,پاک,0.24,0.625,0.0,1
1729,02334321-a,پاک,0.44,0.0,0.625,0
1730,02423284-a,پاک,0.27,0.5,0.375,1
1731,02513521-a,پاک,0.66,0.125,0.625,1
1732,02513614-a,پاک,0.24,0.625,0.125,1
1741,05142180-n,پاک,0.11,0.625,0.0,1
1750,00097522-r,پاک,1.0,0.75,0.0,1
1758,00005473-a,مستقیم,0.3,0.75,0.0,1
1764,00632306-a,مستقیم,0.19,0.625,0.0,1
1772,00764484-a,مستقیم,0.24,0.5,0.375,1
1773,00766102-a,مستقیم,0.28,0.0,0.625,0
1778,00897223-a,مستقیم,0.33,0.5,0.0,1
1779,00911204-a,مستقیم,0.29,0.5,0.0,1
1782,01115349-a,مستقیم,0.32,0.364,0.636,1
1786,01245889-a,مستقیم,0.24,0.125,0.5,1
1790,01532912-a,مستقیم,0.16,0.0,0.75,0
1799,02318272-a,مستقیم,0.34,0.0,0.5,0
1800,02318464-a,مستقیم,0.11,0.625,0.375,1
1801,02318728-a,مستقیم,1.0,0.25,0.625,1
1802,02402078-a,مستقیم,0.11,0.5,0.0,1
1808,04802907-n,مستقیم,0.11,0.5,0.0,1
1814,00058128-r,مستقیم,0.67,0.5,0.0,1
1829,00005473-a,راست,0.06,0.75,0.0,1
1831,00021766-a,راست,0.3,0.5,0.0,1
1832,00022219-a,راست,0.16,0.625,0.0,1
1835,00023278-a,راست,0.11,0.875,0.0,1
1836,00043765-a,راست,0.24,0.125,0.5,1
1837,00137725-a,راست,0.11,0.75,0.0,1
1841,00631391-a,راست,0.38,0.625,0.0,1
1843,00632306-a,راست,0.1,0.625,0.0,1
1844,00633410-a,راست,0.2,0.625,0.125,1
1850,00764484-a,راست,0.29,0.5,0.375,1
1851,00766102-a,راست,0.28,0.0,0.625,0
1853,00911204-a,راست,0.18,0.5,0.0,1
1858,01115349-a,راست,1.0,0.364,0.636,1
1859,01115635-a,راست,0.26,0.4,0.6,1
1861,01163759-a,راست,0.17,0.5,0.0,1
1862,01166413-a,راست,0.05,0.875,0.0,1
1863,01171076-a,راست,0.18,0.875,0.0,1
1864,01171213-a,راست,0.05,0.75,0.0,1
1866,01222722-a,راست,0.55,0.625,0.25,1
1870,01310273-a,راست,0.35,0.5,0.375,1
1876,01532912-a,راست,0.18,0.0,0.75,0
1878,01690606-a,راست,0.11,0.75,0.0,1
1880,01879261-a,راست,0.29,0.625,0.0,1
1881,01879464-a,راست,0.22,0.625,0.0,1
1885,01933731-a,راست,0.13,0.5,0.0,1
1888,01941814-a,راست,0.24,0.5,0.0,1
1892,02034828-a,راست,0.14,0.5,0.25,1
1893,02036934-a,راست,0.7,0.75,0.0,1
1899,02318272-a,راست,0.21,0.0,0.5,0
1900,02318464-a,راست,0.37,0.625,0.375,1
1901,02318728-a,راست,0.53,0.25,0.625,1
1902,02402078-a,راست,0.12,0.5,0.0,1
1904,02460502-a,راست,0.24,0.5,0.375,1
1905,02461438-a,راست,0.7,0.625,0.125,1
1906,02465519-a,راست,0.07,0.5,0.0,1
1908,02469756-a,راست,0.08,0.5,0.125,1
1916,04802907-n,راست,0.45,0.5,0.0,1
1917,04850341-n,راست,0.52,0.625,0.0,1
1918,05077348-n,راست,0.24,0.5,0.0,1
1930,13956488-n,راست,0.26,0.5,0.25,1
1935,00058128-r,راست,0.58,0.5,0.0,1
1943,00205226-r,راست,0.26,0.5,0.0,1
1952,00005473-a,سرراست,0.07,0.75,0.0,1
1957,00632306-a,سرراست,0.05,0.625,0.0,1
1962,00764484-a,سرراست,0.3,0.5,0.375,1
1963,00766102-a,سرراست,0.07,0.0,0.625,0
1967,00897223-a,سرراست,1.0,0.5,0.0,1
1968,00911204-a,سرراست,0.08,0.5,0.0,1
1977,02318272-a,سرراست,0.07,0.0,0.5,0
1978,02318728-a,سرراست,0.17,0.25,0.625,1
1985,00058128-r,سرراست,0.45,0.5,0.0,1
1989,00005599-a,محقق,0.29,0.5,0.5,1
1991,00335895-a,محقق,0.06,0.125,0.5,1
1994,00347707-a,محقق,0.09,0.0,0.75,0
1995,00349523-a,محقق,0.24,0.0,0.75,0
1996,00685924-a,محقق,0.14,0.5,0.125,1
1997,00721636-a,محقق,0.43,0.25,0.625,1
1998,00721838-a,محقق,0.07,0.0,0.875,0
1999,00724397-a,محقق,0.07,0.625,0.0,1
2001,00897363-a,محقق,0.36,0.0,0.75,0
2004,01115635-a,محقق,0.2,0.4,0.6,1
2007,01690606-a,محقق,0.53,0.75,0.0,1
2010,02084358-a,محقق,0.24,0.625,0.0,1
2013,02461586-a,محقق,0.34,0.444,0.556,1
2014,02465978-a,محقق,0.17,0.5,0.0,1
2017,10523076-n,محقق,0.64,1.0,0.0,1
2022,00005599-a,ضمنی,0.24,0.5,0.5,1
2025,00942163-a,ضمنی,0.89,0.5,0.0,1
2028,00005599-a,پژوهشگر,0.14,0.5,0.5,1
2032,01690606-a,پژوهشگر,0.24,0.75,0.0,1
2034,02465978-a,پژوهشگر,0.08,0.5,0.0,1
2036,10523076-n,پژوهشگر,1.0,1.0,0.0,1
2038,00005599-a,پژوهنده,0.14,0.5,0.5,1
2043,01690606-a,پژوهنده,0.24,0.75,0.0,1
2045,02465978-a,پژوهنده,0.08,0.5,0.0,1
2047,10523076-n,پژوهنده,0.63,1.0,0.0,1
2050,01007354-a,بی‌کران,1.0,0.125,0.5,1
2055,01415605-a,بی‌کران,0.31,0.0,0.5,0
2056,01499269-a,بی‌کران,0.24,0.0,0.5,0
2060,00416651-a,نامحدود,0.2,0.0,0.625,0
2061,00551267-a,نامحدود,0.08,0.125,0.625,1
2062,00739495-a,نامحدود,0.09,0.125,0.5,1
2063,00740336-a,نامحدود,0.24,0.0,0.5,0
2065,01007354-a,نامحدود,0.26,0.125,0.5,1
2070,01064167-a,نامحدود,0.35,0.5,0.0,1
2071,01415605-a,نامحدود,1.0,0.0,0.5,0
2072,01499269-a,نامحدود,0.89,0.0,0.5,0
2073,01541258-a,نامحدود,0.23,0.0,0.5,0
2075,01862296-a,نامحدود,0.27,0.5,0.0,1
2077,01914407-a,نامحدود,0.7,0.125,0.5,1
2078,02002814-a,نامحدود,0.6,0.0,0.625,0
2085,01415605-a,بی‌حد,0.31,0.0,0.5,0
2086,01499269-a,بی‌حد,0.65,0.0,0.5,0
2088,01007354-a,بی‌نهایت,0.24,0.125,0.5,1
2100,01007354-a,بی‌پایان,0.32,0.125,0.5,1
2105,01415605-a,بی‌پایان,0.31,0.0,0.5,0
2107,01499269-a,بی‌پایان,1.0,0.0,0.5,0
2110,00005839-a,زندگی,0.53,0.5,0.125,1
2114,01941274-a,زندگی,0.7,0.625,0.0,1
2117,04631700-n,زندگی,0.87,0.625,0.0,1
2132,00005839-a,معاش,0.19,0.5,0.125,1
2134,01941274-a,معاش,0.25,0.625,0.0,1
2142,00005839-a,زیست,0.11,0.5,0.125,1
2144,01941274-a,زیست,0.14,0.625,0.0,1
2146,04631700-n,زیست,1.0,0.625,0.0,1
2160,00005839-a,زندگانی,0.27,0.5,0.125,1
2162,01941274-a,زندگانی,0.36,0.625,0.0,1
2163,04631700-n,زندگانی,1.0,0.625,0.0,1
2174,00006032-a,خویشاوند,0.87,0.25,0.5,1
2177,00451872-a,خویشاوند,0.11,0.5,0.0,1
2179,00726317-a,خویشاوند,0.13,0.0,0.75,0
2200,00006032-a,نسبی,0.7,0.25,0.5,1
2208,00006032-a,کمابیش,0.14,0.25,0.5,1
2211,00915976-a,کمابیش,0.28,0.25,0.75,1
2212,00007015-r,کمابیش,0.48,0.5,0.25,1
2217,00006032-a,خویش,0.24,0.25,0.5,1
2219,00451872-a,خویش,0.1,0.5,0.0,1
2221,00726317-a,خویش,0.16,0.0,0.75,0
2244,00006032-a,منسوب,0.24,0.25,0.5,1
2245,00726317-a,منسوب,0.13,0.0,0.75,0
2252,01975671-a,منسوب,0.3,0.5,0.0,1
2263,00006032-a,نزدیک,0.24,0.25,0.5,1
2265,00309945-a,نزدیک,0.45,0.625,0.0,1
2277,00451872-a,نزدیک,0.37,0.5,0.0,1
2314,00007015-r,نزدیک,0.39,0.5,0.25,1
2316,00071321-r,نزدیک,0.6,0.0,0.625,0
2326,00006032-a,وابسته,0.24,0.25,0.5,1
2332,00328528-a,وابسته,0.11,0.5,0.0,1
2335,00725772-a,وابسته,0.6,0.0,0.75,0
2336,00726317-a,وابسته,0.53,0.0,0.75,0
2338,00793426-a,وابسته,1.0,0.125,0.5,1
2350,01975448-a,وابسته,0.29,0.5,0.0,1
2351,01975671-a,وابسته,1.0,0.5,0.0,1
2392,04821277-n,ارتباط,0.17,0.75,0.0,1
2432,13811410-n,ارتباط,0.24,0.5,0.0,1
2436,13813283-n,ارتباط,0.24,0.0,0.5,0
2503,04821277-n,پیوستگی,0.31,0.75,0.0,1
2561,13811410-n,پیوستگی,0.42,0.5,0.0,1
2565,13813283-n,پیوستگی,0.7,0.0,0.5,0
2593,00168910-a,جاذب,1.0,0.5,0.0,1
2596,01344171-a,جاذب,1.0,0.5,0.0,1
2597,01358363-a,جاذب,0.46,0.75,0.0,1
2611,00168910-a,رباینده,0.27,0.5,0.0,1
2613,01344171-a,رباینده,0.46,0.5,0.0,1
2614,01358363-a,رباینده,1.0,0.75,0.0,1
2631,00148642-a,گیرا,0.14,0.625,0.0,1
2632,00166146-a,گیرا,0.24,0.875,0.0,1
2633,00167278-a,گیرا,0.46,0.5,0.0,1
2634,00167671-a,گیرا,0.18,0.875,0.0,1
2635,00167829-a,گیرا,0.24,0.625,0.0,1
2636,00168694-a,گیرا,0.24,0.625,0.0,1
2637,00168910-a,گیرا,0.24,0.5,0.0,1
2638,00169056-a,گیرا,0.24,0.625,0.0,1
2643,00218440-a,گیرا,0.44,0.75,0.0,1
2644,00219924-a,گیرا,0.46,0.75,0.0,1
2645,00220739-a,گیرا,0.09,0.75,0.0,1
2646,00510644-a,گیرا,0.14,0.5,0.0,1
2649,01223781-a,گیرا,0.7,0.625,0.25,1
2650,01344171-a,گیرا,0.25,0.5,0.0,1
2651,01344684-a,گیرا,0.7,0.625,0.0,1
2652,01358363-a,گیرا,0.24,0.75,0.0,1
2653,02097480-a,گیرا,0.79,0.5,0.0,1
2668,00045561-a,کشنده,0.7,0.5,0.0,1
2671,00167077-a,کشنده,1.0,0.5,0.0,1
2672,00168910-a,کشنده,1.0,0.5,0.0,1
2675,00248837-a,کشنده,0.45,0.625,0.125,1
2676,00249303-a,کشنده,0.14,0.0,0.5,0
2678,00685113-a,کشنده,0.7,0.625,0.0,1
2680,00993667-a,کشنده,0.85,0.0,0.5,0
2682,01050088-a,کشنده,0.39,0.0,0.75,0
2684,01611067-a,کشنده,0.24,0.25,0.5,1
2685,01611329-a,کشنده,0.24,0.0,0.875,0
2687,02097480-a,کشنده,0.39,0.5,0.0,1
2688,02449952-a,کشنده,0.49,0.0,0.75,0
2703,00046639-r,کشنده,0.65,0.0,0.5,0
2706,00006885-a,همگون سازی,0.24,0.0,0.75,0
2707,00006885-a,هم جنس شونده,0.7,0.0,0.75,0
2708,01985976-a,هم جنس شونده,0.6,0.0,0.75,0
2709,00006885-a,هم جنس کننده,1.0,0.0,0.75,0
2710,00006885-a,شباهت دار,0.3,0.0,0.75,0
2711,00006885-a,شباهت دهنده,0.31,0.0,0.75,0
2720,01020393-a,پذیرنده,0.25,0.5,0.0,1
2726,02360448-a,پذیرنده,0.27,0.5,0.0,1
2740,02360448-a,پذیرا,0.24,0.5,0.0,1
2757,00512130-a,قابل,0.14,0.75,0.0,1
2758,00852197-a,قابل,0.14,0.5,0.0,1
2760,01020393-a,قابل,1.0,0.5,0.0,1
2762,01021120-a,قابل,0.12,0.875,0.0,1
2764,01370141-a,قابل,0.16,0.625,0.0,1
2765,01411919-a,قابل,0.14,0.0,0.75,0
2773,02360448-a,قابل,0.91,0.5,0.0,1
2776,02586747-a,قابل,0.26,0.5,0.25,1
2777,05142180-n,قابل,0.11,0.625,0.0,1
2778,10792506-n,قابل,0.29,0.5,0.0,1
2787,00888200-a,تشنه,0.29,0.125,0.5,1
2792,00104533-a,آرزومند,0.36,0.5,0.0,1
2795,00544860-a,آرزومند,0.24,0.125,0.75,1
2796,00810916-a,آرزومند,0.24,0.625,0.25,1
2799,00885695-a,آرزومند,0.24,0.625,0.0,1
2800,00886253-a,آرزومند,0.31,0.5,0.0,1
2802,00888051-a,آرزومند,0.24,0.625,0.0,1
2803,00888200-a,آرزومند,0.51,0.125,0.5,1
2805,00919919-a,آرزومند,0.24,0.625,0.0,1
2806,01228530-a,آرزومند,0.66,0.5,0.25,1
2809,01614372-a,آرزومند,0.15,0.0,0.5,0
2810,02456157-a,آرزومند,0.24,0.125,0.625,1
2815,00007990-a,مانع,0.2,0.0,0.5,0
2816,01625893-a,مانع,0.33,0.25,0.75,1
2817,01763813-a,مانع,0.14,0.25,0.5,1
2819,01771381-a,مانع,0.14,0.0,0.625,0
2820,01804422-a,مانع,1.0,0.25,0.625,1
2853,05690684-n,مانع,1.0,0.0,0.5,0
2858,05832745-n,مانع,0.29,0.0,0.875,0
2877,00007990-a,مقاوم,0.4,0.0,0.5,0
2881,01024812-a,مقاوم,0.71,0.0,0.75,0
2883,01759527-a,مقاوم,0.29,0.0,0.625,0
2884,01774869-a,مقاوم,0.53,0.125,0.625,1
2886,02130272-a,مقاوم,0.13,0.0,0.625,0
2889,02435383-a,مقاوم,0.7,0.125,0.625,1
2890,02452562-a,مقاوم,0.14,0.0,0.75,0
2895,00007990-a,پایدار,0.16,0.0,0.5,0
2898,00347707-a,پایدار,0.17,0.0,0.75,0
2900,00348808-a,پایدار,0.24,0.0,0.5,0
2901,00349523-a,پایدار,0.51,0.0,0.75,0
2902,00356648-a,پایدار,0.25,0.0,0.625,0
2903,00583239-a,پایدار,0.14,0.75,0.125,1
2904,00583581-a,پایدار,0.43,0.5,0.0,1
2909,00685638-a,پایدار,0.22,0.5,0.125,1
2910,00685924-a,پایدار,0.35,0.5,0.125,1
2914,00919445-a,پایدار,0.07,0.25,0.5,1
2916,00959244-a,پایدار,0.13,0.5,0.0,1
2917,00965176-a,پایدار,0.24,0.0,0.75,0
2918,01024812-a,پایدار,0.78,0.0,0.75,0
2922,01060445-a,پایدار,0.14,0.0,0.625,0
2924,01134486-a,پایدار,0.17,0.5,0.0,1
2925,01151740-a,پایدار,0.17,0.0,0.75,0
2928,01513512-a,پایدار,0.21,0.125,0.875,1
2929,01525116-a,پایدار,0.25,0.0,0.75,0
2930,01525320-a,پایدار,0.5,0.0,0.625,0
2939,01759527-a,پایدار,0.56,0.0,0.625,0
2940,01774869-a,پایدار,0.31,0.125,0.625,1
2945,01991029-a,پایدار,0.47,0.5,0.375,1
2946,01991783-a,پایدار,0.51,0.625,0.0,1
2948,02095311-a,پایدار,0.2,0.125,0.625,1
2953,02130272-a,پایدار,0.28,0.0,0.625,0
2955,02274089-a,پایدار,0.7,0.5,0.125,1
2956,02275412-a,پایدار,0.08,0.75,0.0,1
2958,02291336-a,پایدار,0.7,0.0,0.75,0
2961,02301560-a,پایدار,0.73,0.125,0.625,1
2963,02302366-a,پایدار,0.34,0.0,0.5,0
2966,02344070-a,پایدار,0.34,0.75,0.25,1
2968,02435383-a,پایدار,0.43,0.125,0.625,1
2969,02465978-a,پایدار,0.09,0.5,0.0,1
2970,02505716-a,پایدار,0.24,0.0,0.625,0
2983,00050817-r,پایدار,1.0,0.5,0.0,1
2988,00007990-a,بازدارنده,0.11,0.0,0.5,0
2989,01621680-a,بازدارنده,1.0,0.0,0.5,0
2990,01763813-a,بازدارنده,0.51,0.25,0.5,1
2993,01771381-a,بازدارنده,0.7,0.0,0.625,0
3023,05690684-n,بازدارنده,0.24,0.0,0.5,0
3038,00007990-a,پابرجا,0.11,0.0,0.5,0
3040,00347707-a,پابرجا,0.22,0.0,0.75,0
3042,00348808-a,پابرجا,0.36,0.0,0.5,0
3043,00349523-a,پابرجا,0.61,0.0,0.75,0
3044,00356648-a,پابرجا,0.27,0.0,0.625,0
3045,00583239-a,پابرجا,0.62,0.75,0.125,1
3048,00685638-a,پابرجا,0.24,0.5,0.125,1
3049,00685924-a,پابرجا,0.47,0.5,0.125,1
3050,00689336-a,پابرجا,0.27,0.75,0.125,1
3054,00919445-a,پابرجا,0.18,0.25,0.5,1
3055,00959244-a,پابرجا,0.16,0.5,0.0,1
3056,01024812-a,پابرجا,0.48,0.0,0.75,0
3061,01060445-a,پابرجا,0.17,0.0,0.625,0
3063,01127302-a,پابرجا,0.07,0.0,0.625,0
3064,01134486-a,پابرجا,0.23,0.5,0.0,1
3065,01151740-a,پابرجا,0.18,0.0,0.75,0
3067,01513512-a,پابرجا,0.14,0.125,0.875,1
3068,01525116-a,پابرجا,0.27,0.0,0.75,0
3069,01525320-a,پابرجا,0.73,0.0,0.625,0
3073,01759527-a,پابرجا,0.7,0.0,0.625,0
3074,01774869-a,پابرجا,0.2,0.125,0.625,1
3077,01989669-a,پابرجا,0.24,0.625,0.0,1
3079,01991029-a,پابرجا,0.76,0.5,0.375,1
3081,01991783-a,پابرجا,0.57,0.625,0.0,1
3085,02095311-a,پابرجا,0.31,0.125,0.625,1
3089,02130272-a,پابرجا,0.39,0.0,0.625,0
3090,02274089-a,پابرجا,0.43,0.5,0.125,1
3091,02275412-a,پابرجا,0.1,0.75,0.0,1
3093,02291336-a,پابرجا,0.11,0.0,0.75,0
3095,02301560-a,پابرجا,0.88,0.125,0.625,1
3097,02302366-a,پابرجا,0.34,0.0,0.5,0
3099,02302822-a,پابرجا,0.07,0.125,0.625,1
3101,02344070-a,پابرجا,0.31,0.75,0.25,1
3103,02465978-a,پابرجا,0.1,0.5,0.0,1
3104,02505716-a,پابرجا,0.25,0.0,0.625,0
3108,02512641-a,پابرجا,0.09,0.0,0.625,0
3116,00050817-r,پابرجا,1.0,0.5,0.0,1
3120,00007990-a,ایستا,0.08,0.0,0.5,0
3122,00347707-a,ایستا,0.09,0.0,0.75,0
3124,00349523-a,ایستا,0.24,0.0,0.75,0
3125,00685924-a,ایستا,0.14,0.5,0.125,1
3127,01241248-a,ایستا,0.24,0.0,0.625,0
3128,01564315-a,ایستا,0.56,0.0,0.625,0
3133,00007990-a,استوار,0.14,0.0,0.5,0
3134,00023278-a,استوار,0.05,0.875,0.0,1
3136,00347707-a,استوار,0.21,0.0,0.75,0
3138,00348808-a,استوار,0.3,0.0,0.5,0
3139,00349523-a,استوار,0.56,0.0,0.75,0
3140,00356648-a,استوار,0.24,0.0,0.625,0
3146,00583581-a,استوار,0.7,0.5,0.0,1
3149,00631391-a,استوار,0.24,0.625,0.0,1
3150,00633410-a,استوار,0.09,0.625,0.125,1
3151,00685638-a,استوار,0.53,0.5,0.125,1
3152,00685924-a,استوار,0.39,0.5,0.125,1
3153,00689336-a,استوار,0.38,0.75,0.125,1
3156,00710585-a,استوار,0.19,0.75,0.125,1
3162,00919445-a,استوار,0.15,0.25,0.5,1
3163,00959244-a,استوار,0.18,0.5,0.0,1
3164,01023706-a,استوار,0.37,0.0,0.75,0
3165,01024812-a,استوار,0.52,0.0,0.75,0
3171,01060445-a,استوار,0.16,0.0,0.625,0
3173,01127302-a,استوار,0.12,0.0,0.625,0
3174,01134486-a,استوار,0.2,0.5,0.0,1
3176,01151740-a,استوار,0.33,0.0,0.75,0
3180,01171396-a,استوار,0.09,0.75,0.0,1
3183,01299888-a,استوار,0.11,0.5,0.25,1
3184,01399235-a,استوار,0.31,0.0,0.75,0
3185,01513512-a,استوار,0.48,0.125,0.875,1
3186,01525116-a,استوار,0.24,0.0,0.75,0
3187,01525320-a,استوار,0.61,0.0,0.625,0
3188,01525659-a,استوار,0.94,0.0,0.5,0
3192,01759527-a,استوار,0.7,0.0,0.625,0
3193,01774869-a,استوار,0.25,0.125,0.625,1
3197,01879261-a,استوار,0.14,0.625,0.0,1
3198,01879464-a,استوار,0.11,0.625,0.0,1
3201,01990373-a,استوار,0.24,0.5,0.25,1
3204,01991029-a,استوار,1.0,0.5,0.375,1
3205,01991783-a,استوار,0.35,0.625,0.0,1
3207,02005756-a,استوار,0.67,0.375,0.5,1
3209,02037152-a,استوار,0.31,0.625,0.125,1
3210,02038994-a,استوار,0.29,0.5,0.25,1
3214,02095311-a,استوار,0.3,0.125,0.625,1
3220,02130272-a,استوار,0.45,0.0,0.625,0
3224,02274089-a,استوار,0.5,0.5,0.125,1
3225,02275209-a,استوار,0.16,0.625,0.125,1
3226,02275412-a,استوار,0.17,0.75,0.0,1
3228,02291336-a,استوار,0.34,0.0,0.75,0
3230,02301560-a,استوار,1.0,0.125,0.625,1
3232,02302366-a,استوار,0.4,0.0,0.5,0
3234,02302822-a,استوار,0.33,0.125,0.625,1
3239,02327569-a,استوار,0.26,0.0,0.75,0
3240,02344070-a,استوار,0.54,0.75,0.25,1
3243,02435383-a,استوار,0.14,0.125,0.625,1
3244,02445636-a,استوار,0.27,0.0,0.5,0
3246,02448437-a,استوار,0.79,0.0,0.75,0
3247,02465978-a,استوار,0.37,0.5,0.0,1
3249,02505716-a,استوار,0.25,0.0,0.625,0
3253,02512641-a,استوار,0.4,0.0,0.625,0
3263,04865016-n,استوار,0.14,0.625,0.125,1
3271,00050817-r,استوار,0.5,0.5,0.0,1
3278,00007990-a,بادوام,0.09,0.0,0.5,0
3283,01759527-a,بادوام,0.14,0.0,0.625,0
3284,01774869-a,بادوام,0.15,0.125,0.625,1
3286,02130272-a,بادوام,0.09,0.0,0.625,0
3289,02344070-a,بادوام,0.85,0.75,0.25,1
3290,02435206-a,بادوام,0.3,0.125,0.75,1
3292,00007990-a,ثابت,0.12,0.0,0.5,0
3295,00347707-a,ثابت,0.45,0.0,0.75,0
3297,00348808-a,ثابت,0.79,0.0,0.5,0
3298,00349523-a,ثابت,0.72,0.0,0.75,0
3299,00356648-a,ثابت,0.49,0.0,0.625,0
3300,00583239-a,ثابت,0.14,0.75,0.125,1
3301,00583581-a,ثابت,0.41,0.5,0.0,1
3304,00685924-a,ثابت,1.0,0.5,0.125,1
3308,00919445-a,ثابت,0.34,0.25,0.5,1
3309,00959244-a,ثابت,0.16,0.5,0.0,1
3313,01060445-a,ثابت,0.7,0.0,0.625,0
3315,01134486-a,ثابت,0.34,0.5,0.0,1
3316,01151740-a,ثابت,0.61,0.0,0.75,0
3319,01525116-a,ثابت,1.0,0.0,0.75,0
3320,01525320-a,ثابت,1.0,0.0,0.625,0
3328,01759527-a,ثابت,0.55,0.0,0.625,0
3329,01774869-a,ثابت,0.22,0.125,0.625,1
3333,01991029-a,ثابت,0.3,0.5,0.375,1
3334,01991783-a,ثابت,0.24,0.625,0.0,1
3336,02095311-a,ثابت,0.13,0.125,0.625,1
3343,02130272-a,ثابت,0.29,0.0,0.625,0
3345,02274089-a,ثابت,0.43,0.5,0.125,1
3347,02291336-a,ثابت,0.42,0.0,0.75,0
3349,02301560-a,ثابت,1.0,0.125,0.625,1
3350,02301969-a,ثابت,0.24,0.5,0.0,1
3352,02302366-a,ثابت,0.35,0.0,0.5,0
3354,02302822-a,ثابت,0.13,0.125,0.625,1
3355,02505716-a,ثابت,1.0,0.0,0.625,0
3373,00050817-r,ثابت,0.75,0.5,0.0,1
3382,04688246-n,جذب,0.53,0.625,0.25,1
3406,00775460-n,ربایش,1.0,0.0,1.0,0
3413,04688246-n,ربایش,0.12,0.625,0.25,1
3419,07491286-n,ربایش,1.0,0.125,0.625,1
3443,00624553-n,کشش,0.19,0.0,0.5,0
3457,04688246-n,کشش,0.5,0.625,0.25,1
3502,00008734-a,قابل جذب,0.6,0.5,0.0,1
3506,00009346-a,مرتاض,1.0,0.0,0.625,0
3507,00009618-a,مرتاض,0.24,0.5,0.25,1
3511,00009346-a,پرهیزکار,1.0,0.0,0.625,0
3512,02513269-a,پرهیزکار,0.98,0.875,0.0,1
3517,00009346-a,پارسا,0.42,0.0,0.625,0
3518,00360650-a,پارسا,0.39,0.625,0.125,1
3521,01548193-a,پارسا,0.24,0.625,0.125,1
3523,01548808-a,پارسا,0.12,0.875,0.0,1
3524,01750847-a,پارسا,0.11,0.0,0.625,0
3525,01781478-a,پارسا,0.24,0.625,0.0,1
3526,01781882-a,پارسا,0.51,0.625,0.0,1
3528,01783710-a,پارسا,0.24,0.5,0.0,1
3529,01792821-a,پارسا,0.54,0.5,0.0,1
3530,01905140-a,پارسا,0.18,0.5,0.25,1
3532,02054075-a,پارسا,0.1,0.5,0.0,1
3536,02513269-a,پارسا,0.96,0.875,0.0,1
3537,02587261-a,پارسا,0.14,0.75,0.0,1
3547,00009346-a,زاهد,0.24,0.0,0.625,0
3555,00009346-a,صالح,0.24,0.0,0.625,0
3556,02036578-a,صالح,1.0,0.875,0.0,1
3557,00009346-a,متقی,0.24,0.0,0.625,0
3558,01781478-a,متقی,0.24,0.625,0.0,1
3561,01783710-a,متقی,0.57,0.5,0.0,1
3562,00009346-a,تپاسبد,0.24,0.0,0.625,0
3563,00009618-a,ریاضت کش,0.7,0.5,0.25,1
3566,00009618-a,سخت,0.17,0.5,0.25,1
3568,00090219-a,سخت,0.1,0.33299999999999996,0.667,1
3569,00090408-a,سخت,0.45,0.0,0.625,0
3571,00168551-a,سخت,0.35,0.625,0.125,1
3572,00195383-a,سخت,0.34,0.625,0.0,1
3573,00248560-a,سخت,0.13,0.25,0.625,1
3574,00263463-a,سخت,0.28,0.5,0.125,1
3575,00304949-a,سخت,0.4,0.0,0.625,0
3577,00347707-a,سخت,0.09,0.0,0.75,0
3578,00349523-a,سخت,0.24,0.0,0.75,0
3580,00426068-a,سخت,0.14,0.0,0.625,0
3582,00438063-a,سخت,0.7,0.0,0.625,0
3583,00438567-a,سخت,0.24,0.0,0.75,0
3587,00570099-a,سخت,1.0,0.0,0.5,0
3589,00651039-a,سخت,0.4,0.0,0.625,0
3590,00651451-a,سخت,0.37,0.0,0.5,0
3591,00655779-a,سخت,0.39,0.5,0.25,1
3592,00685924-a,سخت,0.14,0.5,0.125,1
3595,00710585-a,سخت,0.19,0.75,0.125,1
3597,00711308-a,سخت,0.15,0.0,0.625,0
3599,00744916-a,سخت,1.0,0.0,0.75,0
3600,00745858-a,سخت,0.31,0.125,0.75,1
3601,00746451-a,سخت,0.41,0.0,0.5,0
3603,00747727-a,سخت,0.11,0.0,0.75,0
3604,00747910-a,سخت,0.45,0.0,0.75,0
3605,00748058-a,سخت,0.45,0.0,0.875,0
3606,00748359-a,سخت,0.37,0.0,0.75,0
3607,00748795-a,سخت,1.0,0.0,0.875,0
3608,00748947-a,سخت,1.0,0.0,0.5,0
3610,00803275-a,سخت,0.3,0.5,0.25,1
3612,00836544-a,سخت,0.18,0.125,0.5,1
3614,00837977-a,سخت,0.44,0.0,0.5,0
3616,00856132-a,سخت,0.63,0.5,0.0,1
3617,00915556-a,سخت,0.49,0.5,0.375,1
3618,00959244-a,سخت,0.14,0.5,0.0,1
3622,01023706-a,سخت,1.0,0.0,0.75,0
3624,01024812-a,سخت,0.7,0.0,0.75,0
